USDOT,Company Name,Operating status,DBA,Entity type,Operations,Classification,Docket #,DUNS #,SCAC,MCS-150 form date,MCS-150 Mileage/Year,Business address,Phone,Fax,Email,Web,Mailing address,Representative,Power units,Autonomous units,Electric units,Drivers,SmartWay,CARB TRU
116131,MARVIN LUMBER & CEDAR COMPANY,AUTHORIZED FOR PROPERTY,MARVIN WINDOWS AND DOORS AND OR MARVIN HOME CENTER,Carrier,Interstate,Authorized For Hire Private Property Private Passengers (Business),MC598997,6164511,,01/31/2019,"6,628,903 (2018)","401 STATE AVENUE WARROAD, MN 56763-0100",(218) 386-4324,(218) 386-4354,amandam@marvin.com,,"PO BOX 100 WARROAD, MN 56763-0100",DARRIN PETERSON JAMES MACUALAY,111,,,147,Not a,Not 100% compliant
198988,S D IRELAND CONCRETE CONSTRUCTION CORP,ACTIVE,S D IRELAND CONCRETE,Carrier,Interstate,Private Property,,7995727,,06/18/2020,"2,208,657 (2019)","193 INDUSTRIAL AVE WILLISTON, VT 05495",(802) 863-6222,(802) 658-7727,andrew@sdireland.com,,"PO BOX 2286 S BURLINGTON, VT 05407",SCOTT D IRELAND ANDREW MARKS,111,,,83,Not a,Not 100% compliant
202252,TRICAL INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC657755,28715530,,02/25/2019,"696,759 (2018)","8100 ARROYO CIRCLE GILROY, CA 95020",(831) 637-0195,(831) 300-3318,,,"8100 ARROYO CIRCLE GILROY, CA 95020",PAUL NIDAY,111,,,83,Not a,Not 100% compliant
230522,PRODUCT DISTRIBUTION COMPANY,AUTHORIZED FOR PROPERTY,,Carrier Broker,Interstate,Authorized For Hire,MC161523,71022420,,02/10/2020,"10,276,209 (2019)","3925 PRODUCE ROAD LOUISVILLE, KY 40218",(502) 968-8711,(502) 969-2181,vickie.evans@geappliances.com,,"3925 PRODUCE ROAD LOUISVILLE, KY 40218",TOM MORRISSEY,111,,,112,Not a,Not 100% compliant
246116,ZIMMERMAN TRUCK LINES INC,AUTHORIZED FOR PROPERTY,,Carrier Broker,Interstate,Authorized For Hire,MC172419,151854098,,04/18/2019,"9,001,000 (2018)","190 EAST INDUSTRIAL DRIVE MIFFLINTOWN, PA 17059",(717) 436-2141,(717) 436-2378,ginah@ztlinc.com,,"P O BOX 130 MIFFLINTOWN, PA 17059",RONALD D ZIMMERMAN MARK ZIMMERMAN,111,,,101,,Not 100% compliant
253001,GENSCO INC,ACTIVE,,Carrier,Interstate,Private Property,,,,01/29/2020,"2,169,784 (2019)","4402 20TH ST E TACOMA, WA 98424-1815",,(253) 926-2070,nshepard@gensco.com,www.gensco.com,"4402 20TH ST E TACOMA, WA 98424-1815","CHARLIE E. WALTERS, JR. CHRIS WALTERS",111,,,80,Not a,Not 100% compliant
263874,HINZ TRUCKING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC191805,153550587,,06/11/2020,"10,162,495 (2020)","125 ODESSA RD ELM CREEK, NE 68836",(308) 237-3116,(308) 237-1249,rodhinz@hinztrucking.com,,"P O BOX 370 KEARNEY, NE 68848",ROD HINZ TODD HINZ,111,,,106,,Not 100% compliant
266668,ACTIVE TRANSPORT INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC172580 MC188267,,,05/28/2020,"669,130 (2019)","245 BRONTE ST NORTH MILTON, ON L9T 3N7",(905) 878-8167,(905) 878-7137,debbieh@activetransport.ca,www.activetransport.ca,"245 BRONTE ST NORTH MILTON, ON L9T 3N7",BRADLEY J GRANT DEBBIE HODGSON,111,,,111,Not a,Not 100% compliant
286446,FRANCIS O DAY CO INC,ACTIVE,,Carrier,Interstate,Private Property,,41354309,,04/14/2020,"105,500 (2019)","850 EAST GUDE DRIVE SUITE A ROCKVILLE, MD 20850",,(301) 424-2107,guthrieq@foday.com,www.foday.com,"850 EAST GUDE DRIVE SUITE A ROCKVILLE, MD 20850",GUTHRIE QUILL DANIEL FEMIANO,111,,,80,Not a,Not 100% compliant
292082,HIGH GRADE BEVERAGE,ACTIVE,,Carrier Shipper,Intrastate Non-Hazmat,Private Property,,,,12/24/2019,"408,240 (2017)","891 GEORGES ROAD SOUTH BRUNSWICK, NJ 08852",(800) 221-1194,(732) 422-3099,gcalcagno@hgbev.com,,"PO BOX 7092 NORTH BRUNSWICK, NJ 08902",WILLIAM CALCAGNO JEFFREY EPSTEIN,111,,,54,Not a,Not 100% compliant
416417,HOOSIER ENERGY RURAL ELECTRIC COOPERATIVE INC,ACTIVE,,Carrier,Interstate,Private Property,,62802574,,07/11/2019,"2,850,000 (2018)","2501 SOUTH COOPERATIVE WAY BLOOMINGTON, IN 47403",(812) 876-0253,(812) 876-0399,bmyers@hepn.com,,"P O BOX 908 BLOOMINGTON, IN 47402-0908",BLAINE BOLYARD BARBARA MYERS,111,,,73,Not a,Not 100% compliant
428480,U-HAUL CO OF TEXAS,AUTHORIZED FOR PROPERTY,U-HAUL,Carrier,Interstate,Authorized For Hire Private Property,MC881015,77603090,,10/21/2019,"2,348,000 (2018)","920 SOUTH MACARTHUR BLVD GRAND PRAIRIE, TX 75050",(602) 263-6811,,,,"P O BOX 21502 PHOENIX, AZ 85036-1502",SEAN FULLERTON,111,,,199,Not a,Not 100% compliant
432403,BETTERWAY LEASING LLC,ACTIVE,BUDGET RENT A CAR,Carrier,Interstate,Private Property LEASING CO,,86081932,,03/10/2020,"1,640,000 (2019)","1110 NORTHCHASE PKWY STE 200 MARIETTA, GA 30067-6409",(770) 240-3300,(770) 240-3342,kerenh@budgetatl.com,,"1110 NORTHCHASE PKWY STE 200 MARIETTA, GA 30067-6409",ROGER GELDER HOWARD STEINBERG,111,,,2,Not a,Not 100% compliant
517416,LE MAR HOLDINGS INC,NOT AUTHORIZED,EDWARDS MAIL SERVICE,Carrier,Interstate,Authorized For Hire U.S. Mail,MC724610,874634814,,05/21/2019,"13,547,611 (2019)","420 ERSKINE LUBBOCK, TX 79403",(806) 744-8577,(806) 209-0024,ashleyedwards@edwardsmailservice.com,,"420 ERSKINE LUBBOCK, TX 79403",CHUCK EDWARDS TRACEY EDWARDS,111,,,274,Not a,Not 100% compliant
524921,MCKISSICK TRUCKING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC268440,,,03/01/2019,"4,206,196 (2018)","699 PINE GROVE SCHOOL ROAD VENUS, PA 16364",(814) 354-2934,(814) 354-2938,bmckissick@mckissicktrucking.com,,"PO BOX 62 VENUS, PA 16364",WILLIAM G. MCKISSICK,111,,,92,Not a,Not 100% compliant
539402,COLLINS TRUCKING COMPANY INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC289600,,,05/31/2019,"8,021,922 (2017)","527 ALABAMA BLVD JACKSON, GA 30233",(770) 775-3333,(770) 775-3873,,,"P O BOX 617 JACKSON, GA 30233",MICHAEL COLLINS,111,,,102,,Not 100% compliant
557151,FIRST EXPRESS INC,AUTHORIZED FOR PROPERTY,,Carrier Broker,Interstate,Authorized For Hire,MC273815,,,05/07/2020,"14,054,062 (2018)","1135 FREIGHTLINER DRIVE NASHVILLE, TN 37210",(615) 244-1425,(615) 244-1448,sonnypetty@firstexpress.net,www.firstexpress.net,"1135 FREIGHTLINER DRIVE NASHVILLE, TN 37210",WILLIAM KEITH JAMES KEITH,111,,,103,,Not 100% compliant
665165,DYNCORP INTERNATIONAL LLC,ACTIVE,,Carrier Shipper,Interstate,Private Property Federal Government State Government,,,,12/16/2019,"494,847 (2019)","13500 HERITAGE PARKWAY FORT WORTH, TX 76177",(817) 224-7489,,jason.champagne@dyn-intl.com,,"13500 HERITAGE PARKWAY FORT WORTH, TX 76177",GEORGE KRIVO JOHN W. SUPINA,111,,,74,Not a,Not 100% compliant
725678,BUTTERBALL LLC,ACTIVE,,Carrier,Interstate,Private Property,,122262280,,08/30/2019,"1,611,237 (2018)","1628 GARNER'S CHAPEL ROAD MOUNT OLIVE, NC 28365",(919) 255-7923,(919) 255-7971,nwalsh@butterball.com,,"ONE BUTTERBALL LANE GARNER, NC 27529",WALTER PELLETIER JAY JANDRAIN,111,,,35,Not a,Not 100% compliant
728694,TRANSIT EXPRESS INC,AUTHORIZED FOR PASSENGER,,Carrier,Interstate,Authorized For Hire,MC333648,,,04/26/2019,"3,810,000 (2018)","424 W CHERRY ST MILWAUKEE, WI 53212-3820",(414) 264-7433,(414) 264-7460,michelle.simon@nellc.com,,"2601 NAVISTAR DRIVE LISLE, IL 60532",JUDITH CRAWFORD ROBERT RAMSDELL,111,,,85,Not a,Not 100% compliant
821486,CEMAK TRUCKING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC364511,,,05/07/2020,"14,000,000 (2019)","3252 E 70TH STREET LONG BEACH, CA 90805",(562) 531-7061,(562) 531-4965,mcassara@cemaktrucking.com,,"3252 E 70TH STREET LONG BEACH, CA 90805",MATTHEW CASSARA,111,,,127,Not a,Not 100% compliant
924765,GROOME TRANSPORTATION OF TENNESSEE LLC,AUTHORIZED FOR PASSENGER,,Carrier,Interstate,Authorized For Hire,MC298488,,,10/30/2019,1 (2018),"5712 RINGGOLD ROAD CHATTANNOOGA, TN 37412",(423) 954-1400,(804) 222-2264,jbristow@groometrans.com,,"2289 DABNEY ROAD RICHMOND, VA 23230",BRAD M. HUNGATE JUDY LIN BRISTOW,111,,,289,Not a,Not 100% compliant
975605,UNITED TRANSPORT INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC415576,,,02/14/2020,"9,746,847 (2019)","1155 1ST STREET ROGERS, NE 68659",(402) 435-6339,(402) 435-6341,kurt@unitedtransport.net,,"PO BOX 80359 LINCOLN, NE 68501",KURT KREIKEMEIER DEAN KRUPKA,111,,,105,Not a,Not 100% compliant
145591,"RONAR TRUCKING, INC.",NONE,,,,,MC142964,,,,,901 MARKET STREET WILMINGTON DE 19801,,,,,,,,,,,Not a,Not 100% compliant
175707,"DAYTON ENTERPRISES, INC.",NONE,,,,,MC146765,,,,,110 FIRST AVENUE CLARENCE IA 52216,,,,,,,,,,,Not a,Not 100% compliant
234704,LAMBERTON DISTRIBUTING CO,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,,,12/30/2002,0 (),"25805 US HWY 14 LAMBERTON, MN 56152",(507) 752-7846,,,,"PO BOX 37 LAMBERTON, MN 56152",,3,,,2,Not a,Not 100% compliant
324802,"ALLEN DOYLE OWENS, SR.",NONE,ALLEN OWEN TRUCKING COMPANY,,,,MC228646,,,,,11660 PINE STREET CAMERON OK 74932,(918) 385-1030,,,,,,,,,,Not a,Not 100% compliant
366452,RANGELINE PET & FEED CENTER,ACTIVE,,Carrier,Intrastate Hazmat,Private Property,,186704227,,,,"2773 STATE ROAD 7 WEST PALM BEACH, FL 33414",(407) 790-1111,,,,"2773 STATE ROAD 7 WEST PALM BEACH, FL 33414",,1,,,,Not a,Not 100% compliant
12330,HORIZON FREIGHT LINES INC,AUTHORIZED FOR PROPERTY,,Carrier Broker,Interstate,Authorized For Hire,MC67841,16533960,,10/29/2019,"11,451,916 (2018)","6579 SOUTH US 31 EDINBURGH, IN 46124",(812) 526-3380,(812) 526-3390,satterm@horizonfreightlines.com,www.horizonfreightlines.com,"6579 SOUTH US 31 EDINBURGH, IN 46124",NANCY JOHNSON NANCY J JOHNSON,112,,,131,Not a,Not 100% compliant
122536,BOH BROS CONSTRUCTION CO LLC,ACTIVE,,Carrier,Interstate,Private Property Private Passengers (Business),,6947381,,12/20/2019,"1,114,467 (2018)","730 SOUTH TONTI ST NEW ORLEANS, LA 70119",(504) 821-2400,(504) 241-3077,afernandez@bohbros.com,,"PO DRAWER 53266 NEW ORLEANS, LA 70153",PAT DELUCCA STEPHEN H. BOH,112,,,68,Not a,Not 100% compliant
124361,CAVALLO BUS LINES LLC,INACTIVE USDOT NUMBER PER 49 CFR 390.19(B)(4); BIENNIAL UPDATE OF MCS-150 DATA NOT COMPLETED,,Carrier,Interstate,Authorized For Hire,MC101883,6494686,,08/03/2018,"5,039,760 (2017)","509 ILLINOIS GILLESPIE, IL 62033",(800) 527-5675,(217) 839-2188,bcoulston@cavallobus.com,,"509 ILLINOIS GILLESPIE, IL 62033",BRIAN COULSTON,112,,,193,Not a,Not 100% compliant
157596,MCO TRANSPORT INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC14286,40052268,,01/23/2020,"6,340,000 (2019)","3301 HIGHWAY 421 N WILMINGTON, NC 28401",(910) 343-8372,(910) 343-8003,info@mcotransport.com,www.mcotransport.com,"PO BOX 1320 WILMINGTON, NC 28402",DANIEL F. MCCOMAS LAUREEN M. KING,112,,,112,,Not 100% compliant
176934,MEHERRIN AGRICULTURAL AND CHEMICAL CO,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC664568,3197340,,06/08/2019,"1,271,785 (2018)","413 MAIN STREET SEVERN, NC 27877",(757) 654-6145,(757) 654-6150,drosie@meherrinag.com,,"413 MAIN STREET SEVERN, NC 27877",KEITH H RICKS JEFF VINSON,112,,,61,Not a,Not 100% compliant
230317,TERPENING TRUCKING CO INC,AUTHORIZED FOR PROPERTY,TERPENING,Carrier,Interstate,Authorized For Hire,MC173567,13280193,,06/24/2020,"7,021,509 (2019)","115 FARRELL RD SYRACUSE, NY 13209-1886",(315) 451-8661,(315) 451-6758,mvallely@terpeningtrucking.com,,"115 FARRELL RD SYRACUSE, NY 13209-1886",RICHARD A. TERPENING SR.,112,,,125,Not a,Not 100% compliant
254821,BROWN BOTTLING GROUP INC,ACTIVE,PEPSI-COLA & BROWN VENDING COMPANY,Carrier,Interstate,Private Property,,55021166,,02/03/2020,"4,813,121 (2019)","1651 MARQUETTE ROAD BRANDON, MS 39042-3271",(601) 863-0116,(601) 982-4167,jhailey@browngroup.net,www.browngroup.net,"P O BOX 3186 RIDGELAND, MS 39158",JOSHUA HAILEY JASON SANDERSON,112,,,78,Not a,Not 100% compliant
259757,FULTON CO CHAPTER NYS ARC INC,ACTIVE,LEXINGTON CENTER,Carrier,Interstate,Private Passengers (Non-business),,,,05/28/2020,"14,200 (2019)","127 E STATE STREET GLOVERSVILLE, NY 12078",(518) 736-3873,(518) 762-1664,postj@thearclexington.org,,"127 E STATE STREET GLOVERSVILLE, NY 12078",JAMES F. POST,112,,,15,Not a,Not 100% compliant
281308,JTL GROUP INC,AUTHORIZED FOR PROPERTY,KNIFE RIVER,Carrier,Interstate,Authorized For Hire Private Property,MC247827,796936516,,01/24/2020,"1,694,542 (2019)","1461 BRYAN STOCK TRL CASPER, WY 82601",(307) 237-9346,(307) 234-7211,shane.swilling@kniferiver.com,,"PO BOX 730 CASPER, WY 82601-0730",DAVE ZINKE SHANE SWILLING,112,,,115,Not a,Not 100% compliant
301783,THE ZIEGLER TIRE AND SUPPLY COMPANY INC,ACTIVE,,Carrier,Interstate,Private Property,,17588856,,04/14/2020,"2,539,000 (2019)","4150 MILLENNIUM BLVD SE MASSILLON, OH 44646",(330) 834-3332,(330) 834-3342,sbelo@zieglertire.com,,"4150 MILLENNIUM BLVD SE MASSILLON, OH 44646",,112,,,113,Not a,Not 100% compliant
308209,SCHEWEL FURNITURE CO INC,ACTIVE,,Carrier,Interstate,Private Property,,878952134,,02/25/2020,"609,297 (2017)","1031 MAIN STREET LYNCHBURG, VA 24504",(434) 522-0229,(434) 522-0265,jgillette@schewel.com,,"PO BOX 6120 LYNCHBURG, VA 24505",MARC SCHEWEL,112,,,218,Not a,Not 100% compliant
320657,C & W LEASING CORPORATION,ACTIVE,,Carrier,Interstate,Private Property TRACTOR TR,,46094066,,01/18/2019,1 (2018),"502 W OVERLAND TRAIL ABILENE, TX 79601",(325) 677-3357,(325) 677-1261,,,"P O BOX 929 ABILENE, TX 79604",D E CORLEY VIC CORLEY,112,,,1,Not a,Not 100% compliant
345134,AMERICAN WASTE INC,AUTHORIZED FOR PROPERTY,NORTHERN A-1 SERVICES INC,Carrier,Interstate,Authorized For Hire,MC390458,20906814,,07/01/2019,"4,000,000 (2018)","3947 US 131 NORTH KALKASKA, MI 49646",(231) 258-9961,(231) 258-9971,dalew@americanwaste.org,,"3947 US 131 NORTH/PO BOX 1030 KALKASKA, MI 49646",MICHAEL ASCIONE EDWARD ASCIONE,112,,,119,Not a,Not 100% compliant
375637,LS TRANSPORT LLC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC221057,617046032,,01/26/2021,"8,116,116 (2020)","1515 NW O'NEIL HWY PRINEVILLE, OR 97754",(541) 416-5145,(541) 416-5495,travis.j.rutz@lesschwab.com,,"1515 NW O'NEIL HWY PRINEVILLE, OR 97754",JOHN ROBERTSON,112,,,123,Not a,Not 100% compliant
397743,WAYNE DAVIS CONCRETE CO,ACTIVE,,Carrier Shipper,Interstate,Private Property,,51029304,,01/28/2020,"2,525,219 (2019)","10 WAYNE DAVIS DR TALLAPOOSA, GA 30176-1079",(770) 574-2326,(678) 573-3303,rdavis@waynedavisconcrete.com,,"P O BOX 247 TALLAPOOSA, GA 30176-1079",RICHARD L DAVIS,112,,,128,Not a,Not 100% compliant
412388,CITY OF JOHNSON CITY,ACTIVE,,Carrier Shipper,Intrastate Non-Hazmat,Local Government,,79018230,,08/19/2004,"8,000,000 (1998)","BOX 2150 JOHNSON CITY, TN 37601",(615) 926-0601,(423) 975-2755,,,"P O BOX 2150 JOHNSON CITY, TN 37601",TIM HENLEY,112,,,824,Not a,Not 100% compliant
414350,GARAVENTA ENTERPRISES INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Exempt For Hire,,51183556,,09/09/2019,"1,000,000 (2018)","4050 MALLARD DR CONCORD, CA 94520",(925) 671-3858,(925) 671-0270,tim@garaventaent.com,,"P O BOX 5397 CONCORD, CA 94524",RONALD J PROTO GARY LAZDOWSKI,112,,,80,Not a,Not 100% compliant
419470,ALBERT'S,AUTHORIZED FOR PROPERTY,ALBERT'S FRESH PRODUCE,Carrier,Interstate,Authorized For Hire Private Property,MC431756,,,11/15/2019,"10,560,793 (2018)","1155 COMMERCE BLVD LOGAN TOWNSHIP, NJ 08085",(856) 241-9090,(866) 716-3843,bbutler@unfi.com,,"PO BOX 877 SWEDESBORO, NJ 08085",WILLIAM SCHULTZ DAVID LANDIS,112,,,171,Not a,Not 100% compliant
472342,SMITH INDUSTRIAL SERVICE INC,ACTIVE,,Carrier,Interstate,Private Property,,,,02/21/2020,"1,783,415 (2017)","2001 W I-65 SERVICE RD NORTH MOBILE, AL 36618",,(251) 473-6315,lhowell@smithind.com,www.smithind.com,"2001 W I-65 SERVICE RD NORTH MOBILE, AL 36618",CHRIS SMITH,112,,,106,Not a,Not 100% compliant
578684,ALL STAR GAS INC OF MISSOURI,ACTIVE,,Carrier,Intrastate Hazmat,Private Property,,,,10/14/2005,"1,055,000 (2004)","119 W COMMERCIAL ST LEBANON, MO 65536-0303",(417) 532-3103,(417) 532-8529,mail@allstargas.com,,"PO BOX 303 LEBANON, MO 65536-0303",JOHN GORDON JEFF FINSTAD,112,,,57,Not a,Not 100% compliant
635460,FLYERS TRANSPORTATION LLC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC300528,,,06/10/2020,"4,723,208 (2019)","2360 LINDBERGH STREET AUBURN, CA 95602",(530) 885-0401,(530) 885-2257,georgew@4flyers.com,,"2360 LINDBERGH STREET AUBURN, CA 95602",RICHARD TESKE KEN DWELLE,112,,,137,Not a,Not 100% compliant
661372,WATT & STEWART TRUCKING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Exempt For Hire,MC315748,,,01/28/2019,"6,200,000 (2018)","3645 N US HIGHWAY 67 SAN ANGELO, TX 76905",(325) 482-0743,(325) 482-0823,gordon@wattstewart.us,,"P O BOX 192 SAN ANGELO, TX 76902",GORDON MCKENZIE JOHN STEWART,112,,,112,Not a,Not 100% compliant
720896,JTL CARRIERS LLC,DELETED,,Carrier,Interstate,Authorized For Hire,MC331128,,,01/14/2020,"12,500,000 (2019)","9809 S FRANKLIN DRIVE SUITE 102 FRANKLIN, WI 53132",(866) 442-3454,(414) 423-5809,phil.bullamore@jtlc.org,,"9809 S FRANKLIN DRIVE SUITE 102 FRANKLIN, WI 53132",PHIL BULLAMORE,112,,,76,Not a,Not 100% compliant
883791,JACKSON ELECTRIC MEMBERSHIP CORPORATION,ACTIVE,JACKSON EMC,Carrier,Intrastate Non-Hazmat,Private Property,,,,04/17/2019,"720,041 (2018)","850 COMMERCE RD JEFFERSON, GA 30549",(706) 367-5281,(706) 367-6102,schambers@jacksonemc.com,,"850 COMMERCE RD JEFFERSON, GA 30549",STEVE CHAMBERS,112,,,190,Not a,Not 100% compliant
943816,COLUMBIA PETROLEUM TRANSPORTATION INC,ACTIVE,JOHN RAY LEFFLER,Carrier,Interstate,Private Property,,,,01/21/2020,"995,247 (2019)","669 EAST ROSS STREET LANCASTER, PA 17602",,(516) 686-2020,rsharman@petroheat.com,,"1000 WOODBURY ROAD SUITE 110 WOODBURY, NY 11797",JEFF WOOSEMAN RICHARD SHARMAN,112,,,45,Not a,Not 100% compliant
135795,"WISE TRUCKING, INC.",NONE,,,,,MC190323,,,,,"ROUTE 2, BOX 115-B BROOKLET GA 30415",(912) 842-2642,,,,,,,,,,Not a,Not 100% compliant
163330,"CELEWEND ASSOCIATES, INC.",NONE,,,,,MC143552,,,,,1 WHITFIELD COURT CALDWELL NJ 07006,,,,,,,,,,,Not a,Not 100% compliant
244048,RONALD P. SCOTT,NONE,,,,,MC171540,,,,,3201 W. CORTEZ AVE. PHOENIX AZ 85029,(602) 942-5737,,,,,,,,,,Not a,Not 100% compliant
261280,"THE CANTON CORPORATION, INC.",NONE,,,,,MC184690,,,,,7670 CANTON CENTER DRIVE BALTIMORE MD 21224,,,,,,,,,,,Not a,Not 100% compliant
338308,LEGERE GROUP LTD,ACTIVE,,Carrier,Interstate,Private Property,,,,05/22/2020,"400,000 (2019)","80 DARLING DR AVON, CT 06001",(860) 674-0392,(860) 674-0469,robertdimattei@legeregroup.com,,"80 DARLING DR AVON, CT 06001",JOSEPH LEGERE ROBERT DIMATTEI,6,,,6,Not a,Not 100% compliant
380062,"BOB GROVER, INC.",NONE,TRADEWINDS TRANSPORT,,,,MC226754,,,,,4826 MONUMENT DRIVE GRANTS PASS OR 97526,(541) 471-4450,(541) 471-4452,,,,,,,,,Not a,Not 100% compliant
12185,LEAVITT'S FREIGHT SERVICE INC,DELETED,,Carrier Broker,Interstate,Authorized For Hire,MC135430,9672163,,02/17/2020,"9,389,288 (2019)","3855 MARCOLA RD SPRINGFIELD, OR 97477",(541) 747-4236,,,www.leavitts.com,"3855 MARCOLA RD SPRINGFIELD, OR 97477",,113,,,103,Not a,Not 100% compliant
21474,TRAMCOR CORPORATION,AUTHORIZED FOR PROPERTY,,Carrier Broker,Interstate,Authorized For Hire,MC126104,,,02/12/2019,"6,108,615 (2019)","908 NORTH 2000 WEST FARR WEST, UT 84404",(801) 731-5522,(801) 731-5995,dbraegger@tramcor.com,,"908 NORTH 2000 WEST FARR WEST, UT 84404",DUANE BRAEGGER MICHAEL BRAEGGER,113,,,101,Not a,Not 100% compliant
71976,KEN GRAHAM TRUCKING INC,AUTHORIZED FOR PROPERTY,,Carrier Broker,Interstate,Authorized For Hire,MC92319,74796707,,09/22/2020,"9,477,541 (2019)","5018 W M-28 BRIMLEY, MI 49715",(906) 632-8771,(906) 632-4332,cindy@kengrahamdelivers.com,www.kengrahamdelivers.com,"5018 W M-28 BRIMLEY, MI 49715",CINDY PLITZ JEFFREY GRAHAM,113,,,110,Not a,Not 100% compliant
76331,CRESCO LINES INC,AUTHORIZED FOR PROPERTY,,Carrier Broker,Interstate,Authorized For Hire,MC148380,48954895,,11/23/2018,"6,845,379 (2017)","15220 SOUTH HALSTED ST HARVEY, IL 60426",(708) 596-8310,(708) 339-1186,bobs@crescolines.com,,"15220 SOUTH HALSTED ST HARVEY, IL 60426",ROBERT STRANCZEK MICHAEL STRANCZEK,113,,,94,Not a,Not 100% compliant
120892,CROSSETT INC,AUTHORIZED FOR PROPERTY,,Carrier Cargo Tank,Interstate,Authorized For Hire,MC2633,8939753,,02/11/2019,"8,972,110 (2018)","201 SOUTH CARVER ST WARREN, PA 16365",(814) 723-2200,(814) 806-2717,tohlhausen@crossettinc.com,,"201 SOUTH CARVER ST WARREN, PA 16365",ALEX KEDDIE,113,,,135,Not a,Not 100% compliant
132164,CONTINENTAL AIR TRANSPORT CO INC,AUTHORIZED FOR PASSENGER,,Carrier,Interstate,Authorized For Hire Exempt For Hire,MC128651,1959923,,06/18/2020,"1,068,517 (2018)","1200 WEST 35TH STREET CHICAGO, IL 60609-1368",(773) 247-1200,(773) 927-1084,fhernandez@airportexpress.com,,"1200 WEST 35TH STREET CHICAGO, IL 60609-1368",JOHN C MCCARTHY DAVID A MCELHANEY,113,,,100,Not a,Not 100% compliant
139857,HOFFMAN TRANSPORT INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC150817,,,05/14/2019,"8,090,000 (2018)","485 MASON DIXON RD GREENCASTLE, PA 17225",(717) 597-7117,(717) 597-1759,bbrager@hoffmantransport.com,,"485 MASON DIXON RD GREENCASTLE, PA 17225",JOHN HOFFMAN JOHN CHRISTOPHER HOFFMAN,113,,,75,,Not 100% compliant
169904,GIBBS INTERNATIONAL INC,ACTIVE,,Carrier,Interstate,RENTAL COM,,,,05/14/2019,"217,525 (2018)","2201 E VENTURA OXNARD, CA 93031",(800) 800-7012,,dmeurer@gibbstrucks.com,,"2201 E VENTURA OXNARD, CA 93031",EDWARD GIBBS,113,,,5,Not a,Not 100% compliant
229668,O'ROURKE DISTRIBUTING CO LLC,AUTHORIZED FOR PROPERTY,O'ROURKE PETROLEUM,Carrier,Interstate,Authorized For Hire Private Property,MC1018510,,,02/05/2019,"4,457,790 (2018)","223 MCCARTY HOUSTON, TX 77029",(713) 672-4500,(713) 672-9425,hattie.nash@orpp.com,,"223 MCCARTY DRIVE HOUSTON, TX 77029-1137",HATTIE NASH,113,,,115,Not a,Not 100% compliant
272909,ROLLET BROS TRUCKING CO INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Federal Government,MC180801,626074595,,05/21/2020,"10,569,649 (2019)","227 HWY M PERRYVILLE, MO 63775",(573) 547-2573,(573) 547-2574,susief@rolletbros.com,,"PO BOX 31 PERRYVILLE, MO 63775",DAVID ROLLET MICHAEL ROLLET,113,,,109,Not a,Not 100% compliant
320468,JIM BENDER INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC202200,102309846,,06/11/2019,"2,700,000 (2018)","7840 F STREET OMAHA, NE 68127",(402) 331-6423,(402) 331-6315,bbostick@jimbender.com,,"7840 F STREET OMAHA, NE 68127",BARRETT BOSTICK DOUGLAS SANDVIG,113,,,115,,Not 100% compliant
360375,PAI READY MIX LLC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,,,02/04/2020,"1,500,000 (2018)","314 NORTH MAIN STREET JENNINGS, LA 70546",(337) 824-7625,(337) 824-7777,bdurkes@portaggregates.com,,"314 NORTH MAIN STREET JENNINGS, LA 70546",BRAD DURKES ANDREW GUINN SR,113,,,90,Not a,Not 100% compliant
